dataset,representation,task,subgroup_type,subgroup,n,positive_n,metric,value
iqon3000_clean,clip_vitl14_336,FITB,blank_category,パンプス,1070,,accuracy,0.48130841121495327
iqon3000_clean,clip_vitl14_336,FITB,blank_category,ピアス,1836,,accuracy,0.4940087145969499
iqon3000_clean,clip_vitl14_336,FITB,blank_category,ブラウス,991,,accuracy,0.4177598385469223
iqon3000_clean,clip_vitl14_336,FITB,blank_category,ブレスレット,552,,accuracy,0.44021739130434784
iqon3000_clean,clip_vitl14_336,FITB,blank_category,ブーツ,583,,accuracy,0.4013722126929674
iqon3000_clean,clip_vitl14_336,FITB,blank_category,ヘアアクセサリー,319,,accuracy,0.5015673981191222
iqon3000_clean,clip_vitl14_336,FITB,blank_category,ベルト,126,,accuracy,0.47619047619047616
iqon3000_clean,clip_vitl14_336,FITB,blank_category,ボストンバッグ,153,,accuracy,0.4444444444444444
iqon3000_clean,clip_vitl14_336,FITB,blank_category,メガネ,175,,accuracy,0.34285714285714286
iqon3000_clean,clip_vitl14_336,FITB,blank_category,リュック,323,,accuracy,0.44272445820433437
iqon3000_clean,clip_vitl14_336,FITB,blank_category,リング,237,,accuracy,0.5021097046413502
iqon3000_clean,clip_vitl14_336,FITB,blank_category,レッグウェア,294,,accuracy,0.40816326530612246
iqon3000_clean,clip_vitl14_336,FITB,blank_category,ロングスカート,177,,accuracy,0.384180790960452
iqon3000_clean,clip_vitl14_336,FITB,blank_category,ロングパンツ,1568,,accuracy,0.38137755102040816
iqon3000_clean,clip_vitl14_336,FITB,blank_category,ワンピース,1108,,accuracy,0.45938628158844763
iqon3000_clean,clip_vitl14_336,FITB,blank_category,帽子,105,,accuracy,0.42857142857142855
iqon3000_clean,clip_vitl14_336,FITB,blank_category,腕時計,315,,accuracy,0.4603174603174603
iqon3000_clean,clip_vitl14_336,FITB,blank_category,靴,259,,accuracy,0.4362934362934363
iqon3000_clean,siglip2_b16_384,CP,outfit_length,2,10846,5423.0,roc_auc,0.6238263555942483
iqon3000_clean,siglip2_b16_384,CP,outfit_length,3,10772,5386.0,roc_auc,0.6846285545352897
iqon3000_clean,siglip2_b16_384,CP,outfit_length,4,8752,4376.0,roc_auc,0.7326118877189524
iqon3000_clean,siglip2_b16_384,CP,outfit_length,5,7542,3771.0,roc_auc,0.7651855874230623
iqon3000_clean,siglip2_b16_384,CP,outfit_length,6+,11688,5844.0,roc_auc,0.7983608793260876
iqon3000_clean,siglip2_b16_384,CP,contains_category,<missing>,1000,500.0,roc_auc,0.843352
iqon3000_clean,siglip2_b16_384,CP,contains_category,Tシャツ,6454,3227.0,roc_auc,0.7293032938209516
iqon3000_clean,siglip2_b16_384,CP,contains_category,アクセサリー,244,122.0,roc_auc,0.7744557914539102
iqon3000_clean,siglip2_b16_384,CP,contains_category,アンダーウェア,228,114.0,roc_auc,0.8180209295167744
iqon3000_clean,siglip2_b16_384,CP,contains_category,インテリア,526,263.0,roc_auc,0.7801905477887494
iqon3000_clean,siglip2_b16_384,CP,contains_category,カーディガン,2912,1456.0,roc_auc,0.7029999962263012
iqon3000_clean,siglip2_b16_384,CP,contains_category,キャップ,1584,792.0,roc_auc,0.7717444329660239
iqon3000_clean,siglip2_b16_384,CP,contains_category,クラッチバッグ,5264,2632.0,roc_auc,0.7164000644395377
iqon3000_clean,siglip2_b16_384,CP,contains_category,コスメ,1572,786.0,roc_auc,0.7380381226165271
iqon3000_clean,siglip2_b16_384,CP,contains_category,コート,6724,3362.0,roc_auc,0.741071343259391
iqon3000_clean,siglip2_b16_384,CP,contains_category,サングラス,2016,1008.0,roc_auc,0.7178366717057194
iqon3000_clean,siglip2_b16_384,CP,contains_category,サンダル,7022,3511.0,roc_auc,0.756527051206847
iqon3000_clean,siglip2_b16_384,CP,contains_category,ショルダーバッグ,9372,4686.0,roc_auc,0.734100759447462
iqon3000_clean,siglip2_b16_384,CP,contains_category,ショートパンツ,2752,1376.0,roc_auc,0.7153893362966468
iqon3000_clean,siglip2_b16_384,CP,contains_category,ジャケット,4344,2172.0,roc_auc,0.7601404659673257
iqon3000_clean,siglip2_b16_384,CP,contains_category,スカート,10548,5274.0,roc_auc,0.7187476676317549
iqon3000_clean,siglip2_b16_384,CP,contains_category,ストール,2954,1477.0,roc_auc,0.7731792701357625
iqon3000_clean,siglip2_b16_384,CP,contains_category,スニーカー,5912,2956.0,roc_auc,0.7306613941782133
iqon3000_clean,siglip2_b16_384,CP,contains_category,タンクトップ,3390,1695.0,roc_auc,0.6964091854404331
iqon3000_clean,siglip2_b16_384,CP,contains_category,ダウンジャケット,484,242.0,roc_auc,0.7481558636705142
iqon3000_clean,siglip2_b16_384,CP,contains_category,チュニック,320,160.0,roc_auc,0.7194140624999998
iqon3000_clean,siglip2_b16_384,CP,contains_category,トップス,3024,1512.0,roc_auc,0.7140796905181827
iqon3000_clean,siglip2_b16_384,CP,contains_category,トートバッグ,5620,2810.0,roc_auc,0.7559908055875686
iqon3000_clean,siglip2_b16_384,CP,contains_category,ニット,7678,3839.0,roc_auc,0.7120807269899194
iqon3000_clean,siglip2_b16_384,CP,contains_category,ニット帽,1110,555.0,roc_auc,0.7136336336336336
iqon3000_clean,siglip2_b16_384,CP,contains_category,ネイル,408,204.0,roc_auc,0.7452662437524029
iqon3000_clean,siglip2_b16_384,CP,contains_category,ネックレス,8532,4266.0,roc_auc,0.7393661687645023
iqon3000_clean,siglip2_b16_384,CP,contains_category,ハット,3502,1751.0,roc_auc,0.7506409815260987
iqon3000_clean,siglip2_b16_384,CP,contains_category,ハンドバッグ,2922,1461.0,roc_auc,0.7332506918414013
iqon3000_clean,siglip2_b16_384,CP,contains_category,バッグ,1482,741.0,roc_auc,0.7570267410454924
iqon3000_clean,siglip2_b16_384,CP,contains_category,パンプス,9260,4630.0,roc_auc,0.7440472036535133
iqon3000_clean,siglip2_b16_384,CP,contains_category,パーカー,838,419.0,roc_auc,0.7589954488753197
iqon3000_clean,siglip2_b16_384,CP,contains_category,ピアス,15250,7625.0,roc_auc,0.7490922053211503
iqon3000_clean,siglip2_b16_384,CP,contains_category,ファッション小物,274,137.0,roc_auc,0.7311524322020353
iqon3000_clean,siglip2_b16_384,CP,contains_category,フレグランス,448,224.0,roc_auc,0.7583705357142858
iqon3000_clean,siglip2_b16_384,CP,contains_category,ブラウス,8214,4107.0,roc_auc,0.7264830028536029
iqon3000_clean,siglip2_b16_384,CP,contains_category,ブレスレット,4770,2385.0,roc_auc,0.7334270356745733
iqon3000_clean,siglip2_b16_384,CP,contains_category,ブローチ,524,262.0,roc_auc,0.8172163626828274
iqon3000_clean,siglip2_b16_384,CP,contains_category,ブーツ,4594,2297.0,roc_auc,0.7379827069018683
iqon3000_clean,siglip2_b16_384,CP,contains_category,ヘアアクセサリー,2894,1447.0,roc_auc,0.7634583670239263
iqon3000_clean,siglip2_b16_384,CP,contains_category,ベルト,1176,588.0,roc_auc,0.7251752741913091
iqon3000_clean,siglip2_b16_384,CP,contains_category,ボストンバッグ,1076,538.0,roc_auc,0.7142659720014926
iqon3000_clean,siglip2_b16_384,CP,contains_category,ボディケア,296,148.0,roc_auc,0.7532414170927685
iqon3000_clean,siglip2_b16_384,CP,contains_category,メガネ,1462,731.0,roc_auc,0.7103998981961632
iqon3000_clean,siglip2_b16_384,CP,contains_category,リュック,2654,1327.0,roc_auc,0.7410224943765478
iqon3000_clean,siglip2_b16_384,CP,contains_category,リング,2102,1051.0,roc_auc,0.7514785881960998
iqon3000_clean,siglip2_b16_384,CP,contains_category,ルームウェア,310,155.0,roc_auc,0.7492195629552549
iqon3000_clean,siglip2_b16_384,CP,contains_category,ルームシューズ,216,108.0,roc_auc,0.6848422496570644
iqon3000_clean,siglip2_b16_384,CP,contains_category,レッグウェア,2586,1293.0,roc_auc,0.7736697512753843
iqon3000_clean,siglip2_b16_384,CP,contains_category,ロングスカート,1326,663.0,roc_auc,0.7083666045603761
iqon3000_clean,siglip2_b16_384,CP,contains_category,ロングパンツ,12504,6252.0,roc_auc,0.7206627724297772
iqon3000_clean,siglip2_b16_384,CP,contains_category,ワンピース,7768,3884.0,roc_auc,0.740502938724557
iqon3000_clean,siglip2_b16_384,CP,contains_category,傘,440,220.0,roc_auc,0.686301652892562
iqon3000_clean,siglip2_b16_384,CP,contains_category,小物,734,367.0,roc_auc,0.776373720199868
iqon3000_clean,siglip2_b16_384,CP,contains_category,帽子,1122,561.0,roc_auc,0.7611725941389358
iqon3000_clean,siglip2_b16_384,CP,contains_category,手袋,396,198.0,roc_auc,0.7811957963473115
iqon3000_clean,siglip2_b16_384,CP,contains_category,水着,274,137.0,roc_auc,0.7685545314081731
iqon3000_clean,siglip2_b16_384,CP,contains_category,腕時計,3248,1624.0,roc_auc,0.7414346683976801
iqon3000_clean,siglip2_b16_384,CP,contains_category,財布,572,286.0,roc_auc,0.7712479827864442
iqon3000_clean,siglip2_b16_384,CP,contains_category,靴,1918,959.0,roc_auc,0.7266236879961638
iqon3000_clean,siglip2_b16_384,FITB,outfit_length,2,5423,,accuracy,0.3815231421722294
iqon3000_clean,siglip2_b16_384,FITB,outfit_length,3,5386,,accuracy,0.4051243965837356
iqon3000_clean,siglip2_b16_384,FITB,outfit_length,4,4376,,accuracy,0.4323583180987203
iqon3000_clean,siglip2_b16_384,FITB,outfit_length,5,3771,,accuracy,0.4614160700079554
iqon3000_clean,siglip2_b16_384,FITB,outfit_length,6+,5844,,accuracy,0.4887063655030801
iqon3000_clean,siglip2_b16_384,FITB,blank_category,<missing>,108,,accuracy,0.5648148148148148
iqon3000_clean,siglip2_b16_384,FITB,blank_category,Tシャツ,813,,accuracy,0.41205412054120544
iqon3000_clean,siglip2_b16_384,FITB,blank_category,カーディガン,364,,accuracy,0.42032967032967034
iqon3000_clean,siglip2_b16_384,FITB,blank_category,キャップ,190,,accuracy,0.5105263157894737
iqon3000_clean,siglip2_b16_384,FITB,blank_category,クラッチバッグ,777,,accuracy,0.4066924066924067
iqon3000_clean,siglip2_b16_384,FITB,blank_category,コスメ,199,,accuracy,0.4221105527638191
iqon3000_clean,siglip2_b16_384,FITB,blank_category,コート,795,,accuracy,0.4666666666666667
iqon3000_clean,siglip2_b16_384,FITB,blank_category,サングラス,252,,accuracy,0.36507936507936506
iqon3000_clean,siglip2_b16_384,FITB,blank_category,サンダル,889,,accuracy,0.4499437570303712
iqon3000_clean,siglip2_b16_384,FITB,blank_category,ショルダーバッグ,1214,,accuracy,0.42668863261943984
iqon3000_clean,siglip2_b16_384,FITB,blank_category,ショートパンツ,398,,accuracy,0.4045226130653266
iqon3000_clean,siglip2_b16_384,FITB,blank_category,ジャケット,493,,accuracy,0.4746450304259635
iqon3000_clean,siglip2_b16_384,FITB,blank_category,スカート,1329,,accuracy,0.4213694507148232
iqon3000_clean,siglip2_b16_384,FITB,blank_category,ストール,330,,accuracy,0.4090909090909091
iqon3000_clean,siglip2_b16_384,FITB,blank_category,スニーカー,743,,accuracy,0.4064602960969044
iqon3000_clean,siglip2_b16_384,FITB,blank_category,タンクトップ,489,,accuracy,0.3619631901840491
iqon3000_clean,siglip2_b16_384,FITB,blank_category,トップス,431,,accuracy,0.39443155452436196
iqon3000_clean,siglip2_b16_384,FITB,blank_category,トートバッグ,661,,accuracy,0.4735249621785174
iqon3000_clean,siglip2_b16_384,FITB,blank_category,ニット,980,,accuracy,0.39183673469387753
iqon3000_clean,siglip2_b16_384,FITB,blank_category,ニット帽,140,,accuracy,0.38571428571428573
iqon3000_clean,siglip2_b16_384,FITB,blank_category,ネックレス,1026,,accuracy,0.45321637426900585
iqon3000_clean,siglip2_b16_384,FITB,blank_category,ハット,434,,accuracy,0.47235023041474655
iqon3000_clean,siglip2_b16_384,FITB,blank_category,ハンドバッグ,350,,accuracy,0.44857142857142857
iqon3000_clean,siglip2_b16_384,FITB,blank_category,バッグ,176,,accuracy,0.5056818181818182
iqon3000_clean,siglip2_b16_384,FITB,blank_category,パンプス,1070,,accuracy,0.4616822429906542
iqon3000_clean,siglip2_b16_384,FITB,blank_category,ピアス,1836,,accuracy,0.47276688453159044
iqon3000_clean,siglip2_b16_384,FITB,blank_category,ブラウス,991,,accuracy,0.4046417759838547
iqon3000_clean,siglip2_b16_384,FITB,blank_category,ブレスレット,552,,accuracy,0.42391304347826086
iqon3000_clean,siglip2_b16_384,FITB,blank_category,ブーツ,583,,accuracy,0.41852487135506006
iqon3000_clean,siglip2_b16_384,FITB,blank_category,ヘアアクセサリー,319,,accuracy,0.46394984326018807
iqon3000_clean,siglip2_b16_384,FITB,blank_category,ベルト,126,,accuracy,0.47619047619047616
iqon3000_clean,siglip2_b16_384,FITB,blank_category,ボストンバッグ,153,,accuracy,0.4117647058823529
iqon3000_clean,siglip2_b16_384,FITB,blank_category,メガネ,175,,accuracy,0.3657142857142857
iqon3000_clean,siglip2_b16_384,FITB,blank_category,リュック,323,,accuracy,0.39628482972136225
iqon3000_clean,siglip2_b16_384,FITB,blank_category,リング,237,,accuracy,0.45569620253164556
iqon3000_clean,siglip2_b16_384,FITB,blank_category,レッグウェア,294,,accuracy,0.41156462585034015
iqon3000_clean,siglip2_b16_384,FITB,blank_category,ロングスカート,177,,accuracy,0.4011299435028249
iqon3000_clean,siglip2_b16_384,FITB,blank_category,ロングパンツ,1568,,accuracy,0.42091836734693877
iqon3000_clean,siglip2_b16_384,FITB,blank_category,ワンピース,1108,,accuracy,0.47021660649819497
iqon3000_clean,siglip2_b16_384,FITB,blank_category,帽子,105,,accuracy,0.4857142857142857
iqon3000_clean,siglip2_b16_384,FITB,blank_category,腕時計,315,,accuracy,0.4222222222222222
iqon3000_clean,siglip2_b16_384,FITB,blank_category,靴,259,,accuracy,0.4015444015444015
iqon3000_clean,fashionclip2,CP,outfit_length,2,10846,5423.0,roc_auc,0.617155728452403
iqon3000_clean,fashionclip2,CP,outfit_length,3,10772,5386.0,roc_auc,0.6848927139705214
iqon3000_clean,fashionclip2,CP,outfit_length,4,8752,4376.0,roc_auc,0.725039082213436
iqon3000_clean,fashionclip2,CP,outfit_length,5,7542,3771.0,roc_auc,0.7572571061614756
iqon3000_clean,fashionclip2,CP,outfit_length,6+,11688,5844.0,roc_auc,0.7958837427694551
iqon3000_clean,fashionclip2,CP,contains_category,<missing>,1000,500.0,roc_auc,0.8152080000000002
iqon3000_clean,fashionclip2,CP,contains_category,Tシャツ,6454,3227.0,roc_auc,0.7040472542977506
iqon3000_clean,fashionclip2,CP,contains_category,アクセサリー,244,122.0,roc_auc,0.7604810534802473
iqon3000_clean,fashionclip2,CP,contains_category,アンダーウェア,228,114.0,roc_auc,0.8363342566943675
iqon3000_clean,fashionclip2,CP,contains_category,インテリア,526,263.0,roc_auc,0.7681042085327241
iqon3000_clean,fashionclip2,CP,contains_category,カーディガン,2912,1456.0,roc_auc,0.6947179065783118
iqon3000_clean,fashionclip2,CP,contains_category,キャップ,1584,792.0,roc_auc,0.7409368304254668
iqon3000_clean,fashionclip2,CP,contains_category,クラッチバッグ,5264,2632.0,roc_auc,0.7010569152400662
iqon3000_clean,fashionclip2,CP,contains_category,コスメ,1572,786.0,roc_auc,0.7467027950974108
iqon3000_clean,fashionclip2,CP,contains_category,コート,6724,3362.0,roc_auc,0.7448647019333907
iqon3000_clean,fashionclip2,CP,contains_category,サングラス,2016,1008.0,roc_auc,0.7083667957923909
iqon3000_clean,fashionclip2,CP,contains_category,サンダル,7022,3511.0,roc_auc,0.7500813044667931
iqon3000_clean,fashionclip2,CP,contains_category,ショルダーバッグ,9372,4686.0,roc_auc,0.733551999408341
iqon3000_clean,fashionclip2,CP,contains_category,ショートパンツ,2752,1376.0,roc_auc,0.6977869160694969
iqon3000_clean,fashionclip2,CP,contains_category,ジャケット,4344,2172.0,roc_auc,0.7487764923740627
iqon3000_clean,fashionclip2,CP,contains_category,スカート,10548,5274.0,roc_auc,0.724976573855128
iqon3000_clean,fashionclip2,CP,contains_category,ストール,2954,1477.0,roc_auc,0.7461624392799728
iqon3000_clean,fashionclip2,CP,contains_category,スニーカー,5912,2956.0,roc_auc,0.7209511491043193
iqon3000_clean,fashionclip2,CP,contains_category,タンクトップ,3390,1695.0,roc_auc,0.6979089983553919
iqon3000_clean,fashionclip2,CP,contains_category,ダウンジャケット,484,242.0,roc_auc,0.7607916125947681
iqon3000_clean,fashionclip2,CP,contains_category,チュニック,320,160.0,roc_auc,0.6984375
iqon3000_clean,fashionclip2,CP,contains_category,トップス,3024,1512.0,roc_auc,0.7057040151451528
iqon3000_clean,fashionclip2,CP,contains_category,トートバッグ,5620,2810.0,roc_auc,0.7388300553437774
iqon3000_clean,fashionclip2,CP,contains_category,ニット,7678,3839.0,roc_auc,0.7191596087399301
iqon3000_clean,fashionclip2,CP,contains_category,ニット帽,1110,555.0,roc_auc,0.7206070935800666
iqon3000_clean,fashionclip2,CP,contains_category,ネイル,408,204.0,roc_auc,0.7365916955017301
iqon3000_clean,fashionclip2,CP,contains_category,ネックレス,8532,4266.0,roc_auc,0.7371134598430793
iqon3000_clean,fashionclip2,CP,contains_category,ハット,3502,1751.0,roc_auc,0.7318751689904863
iqon3000_clean,fashionclip2,CP,contains_category,ハンドバッグ,2922,1461.0,roc_auc,0.7375710990896787
iqon3000_clean,fashionclip2,CP,contains_category,バッグ,1482,741.0,roc_auc,0.7454036836095221
iqon3000_clean,fashionclip2,CP,contains_category,パンプス,9260,4630.0,roc_auc,0.7420721279662638
iqon3000_clean,fashionclip2,CP,contains_category,パーカー,838,419.0,roc_auc,0.7190378273078873
iqon3000_clean,fashionclip2,CP,contains_category,ピアス,15250,7625.0,roc_auc,0.7409561128728837
iqon3000_clean,fashionclip2,CP,contains_category,ファッション小物,274,137.0,roc_auc,0.7241195588470349
iqon3000_clean,fashionclip2,CP,contains_category,フレグランス,448,224.0,roc_auc,0.7317243303571429
iqon3000_clean,fashionclip2,CP,contains_category,ブラウス,8214,4107.0,roc_auc,0.7207736332862189
iqon3000_clean,fashionclip2,CP,contains_category,ブレスレット,4770,2385.0,roc_auc,0.7444188652875017
iqon3000_clean,fashionclip2,CP,contains_category,ブローチ,524,262.0,roc_auc,0.7936454752054075
iqon3000_clean,fashionclip2,CP,contains_category,ブーツ,4594,2297.0,roc_auc,0.7423792347877045
iqon3000_clean,fashionclip2,CP,contains_category,ヘアアクセサリー,2894,1447.0,roc_auc,0.7500230441267566
iqon3000_clean,fashionclip2,CP,contains_category,ベルト,1176,588.0,roc_auc,0.7318449488638993
iqon3000_clean,fashionclip2,CP,contains_category,ボストンバッグ,1076,538.0,roc_auc,0.7215799947485524
iqon3000_clean,fashionclip2,CP,contains_category,ボディケア,296,148.0,roc_auc,0.7204163623082541
iqon3000_clean,fashionclip2,CP,contains_category,メガネ,1462,731.0,roc_auc,0.6843688068552907
iqon3000_clean,fashionclip2,CP,contains_category,リュック,2654,1327.0,roc_auc,0.726270621927403
iqon3000_clean,fashionclip2,CP,contains_category,リング,2102,1051.0,roc_auc,0.7520670359704544
iqon3000_clean,fashionclip2,CP,contains_category,ルームウェア,310,155.0,roc_auc,0.7522580645161291
iqon3000_clean,fashionclip2,CP,contains_category,ルームシューズ,216,108.0,roc_auc,0.704818244170096
iqon3000_clean,fashionclip2,CP,contains_category,レッグウェア,2586,1293.0,roc_auc,0.7546883719761772
iqon3000_clean,fashionclip2,CP,contains_category,ロングスカート,1326,663.0,roc_auc,0.7154576414624325
iqon3000_clean,fashionclip2,CP,contains_category,ロングパンツ,12504,6252.0,roc_auc,0.7101247114678901
iqon3000_clean,fashionclip2,CP,contains_category,ワンピース,7768,3884.0,roc_auc,0.7319733656045928
iqon3000_clean,fashionclip2,CP,contains_category,傘,440,220.0,roc_auc,0.692737603305785
iqon3000_clean,fashionclip2,CP,contains_category,小物,734,367.0,roc_auc,0.7641975216981342
iqon3000_clean,fashionclip2,CP,contains_category,帽子,1122,561.0,roc_auc,0.7561904035637914
iqon3000_clean,fashionclip2,CP,contains_category,手袋,396,198.0,roc_auc,0.7701510049994897
iqon3000_clean,fashionclip2,CP,contains_category,水着,274,137.0,roc_auc,0.750066599179498
iqon3000_clean,fashionclip2,CP,contains_category,腕時計,3248,1624.0,roc_auc,0.7569868687665317
iqon3000_clean,fashionclip2,CP,contains_category,財布,572,286.0,roc_auc,0.7706489314880924
iqon3000_clean,fashionclip2,CP,contains_category,靴,1918,959.0,roc_auc,0.7225244405397089
iqon3000_clean,fashionclip2,FITB,outfit_length,2,5423,,accuracy,0.3782039461552646
iqon3000_clean,fashionclip2,FITB,outfit_length,3,5386,,accuracy,0.4015967322688452
iqon3000_clean,fashionclip2,FITB,outfit_length,4,4376,,accuracy,0.44012797074954296
iqon3000_clean,fashionclip2,FITB,outfit_length,5,3771,,accuracy,0.44630071599045346
iqon3000_clean,fashionclip2,FITB,outfit_length,6+,5844,,accuracy,0.47553045859000687
iqon3000_clean,fashionclip2,FITB,blank_category,<missing>,108,,accuracy,0.5185185185185185
iqon3000_clean,fashionclip2,FITB,blank_category,Tシャツ,813,,accuracy,0.41205412054120544
iqon3000_clean,fashionclip2,FITB,blank_category,カーディガン,364,,accuracy,0.39285714285714285
iqon3000_clean,fashionclip2,FITB,blank_category,キャップ,190,,accuracy,0.4263157894736842
iqon3000_clean,fashionclip2,FITB,blank_category,クラッチバッグ,777,,accuracy,0.44272844272844275
iqon3000_clean,fashionclip2,FITB,blank_category,コスメ,199,,accuracy,0.36683417085427134
iqon3000_clean,fashionclip2,FITB,blank_category,コート,795,,accuracy,0.4289308176100629
iqon3000_clean,fashionclip2,FITB,blank_category,サングラス,252,,accuracy,0.3333333333333333
iqon3000_clean,fashionclip2,FITB,blank_category,サンダル,889,,accuracy,0.4780652418447694
iqon3000_clean,fashionclip2,FITB,blank_category,ショルダーバッグ,1214,,accuracy,0.4390444810543657
iqon3000_clean,fashionclip2,FITB,blank_category,ショートパンツ,398,,accuracy,0.41457286432160806
iqon3000_clean,fashionclip2,FITB,blank_category,ジャケット,493,,accuracy,0.44016227180527384
iqon3000_clean,fashionclip2,FITB,blank_category,スカート,1329,,accuracy,0.39954853273137697
iqon3000_clean,fashionclip2,FITB,blank_category,ストール,330,,accuracy,0.34545454545454546
iqon3000_clean,fashionclip2,FITB,blank_category,スニーカー,743,,accuracy,0.45625841184387617
iqon3000_clean,fashionclip2,FITB,blank_category,タンクトップ,489,,accuracy,0.38445807770961143
iqon3000_clean,fashionclip2,FITB,blank_category,トップス,431,,accuracy,0.45011600928074247
iqon3000_clean,fashionclip2,FITB,blank_category,トートバッグ,661,,accuracy,0.4402420574886536
iqon3000_clean,fashionclip2,FITB,blank_category,ニット,980,,accuracy,0.4030612244897959
iqon3000_clean,fashionclip2,FITB,blank_category,ニット帽,140,,accuracy,0.38571428571428573
iqon3000_clean,fashionclip2,FITB,blank_category,ネックレス,1026,,accuracy,0.4337231968810916
iqon3000_clean,fashionclip2,FITB,blank_category,ハット,434,,accuracy,0.43317972350230416
iqon3000_clean,fashionclip2,FITB,blank_category,ハンドバッグ,350,,accuracy,0.4828571428571429
iqon3000_clean,fashionclip2,FITB,blank_category,バッグ,176,,accuracy,0.48863636363636365
iqon3000_clean,fashionclip2,FITB,blank_category,パンプス,1070,,accuracy,0.48317757009345796
iqon3000_clean,fashionclip2,FITB,blank_category,ピアス,1836,,accuracy,0.460239651416122
iqon3000_clean,fashionclip2,FITB,blank_category,ブラウス,991,,accuracy,0.4106962663975782
iqon3000_clean,fashionclip2,FITB,blank_category,ブレスレット,552,,accuracy,0.4384057971014493
iqon3000_clean,fashionclip2,FITB,blank_category,ブーツ,583,,accuracy,0.37735849056603776
iqon3000_clean,fashionclip2,FITB,blank_category,ヘアアクセサリー,319,,accuracy,0.445141065830721
iqon3000_clean,fashionclip2,FITB,blank_category,ベルト,126,,accuracy,0.373015873015873
iqon3000_clean,fashionclip2,FITB,blank_category,ボストンバッグ,153,,accuracy,0.477124183006536
iqon3000_clean,fashionclip2,FITB,blank_category,メガネ,175,,accuracy,0.3657142857142857
iqon3000_clean,fashionclip2,FITB,blank_category,リュック,323,,accuracy,0.4148606811145511
iqon3000_clean,fashionclip2,FITB,blank_category,リング,237,,accuracy,0.43037974683544306
iqon3000_clean,fashionclip2,FITB,blank_category,レッグウェア,294,,accuracy,0.4013605442176871
iqon3000_clean,fashionclip2,FITB,blank_category,ロングスカート,177,,accuracy,0.3333333333333333
iqon3000_clean,fashionclip2,FITB,blank_category,ロングパンツ,1568,,accuracy,0.4030612244897959
iqon3000_clean,fashionclip2,FITB,blank_category,ワンピース,1108,,accuracy,0.44855595667870035
iqon3000_clean,fashionclip2,FITB,blank_category,帽子,105,,accuracy,0.4095238095238095
iqon3000_clean,fashionclip2,FITB,blank_category,腕時計,315,,accuracy,0.4253968253968254
iqon3000_clean,fashionclip2,FITB,blank_category,靴,259,,accuracy,0.40540540540540543
iqon3000_clean,marqo_fashionsiglip,CP,outfit_length,2,10846,5423.0,roc_auc,0.6363705220275107
iqon3000_clean,marqo_fashionsiglip,CP,outfit_length,3,10772,5386.0,roc_auc,0.7145741445171009
iqon3000_clean,marqo_fashionsiglip,CP,outfit_length,4,8752,4376.0,roc_auc,0.7570903093656942
iqon3000_clean,marqo_fashionsiglip,CP,outfit_length,5,7542,3771.0,roc_auc,0.7773164348419292
iqon3000_clean,marqo_fashionsiglip,CP,outfit_length,6+,11688,5844.0,roc_auc,0.8106978392341888
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,<missing>,1000,500.0,roc_auc,0.8414999999999999
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,Tシャツ,6454,3227.0,roc_auc,0.7498898308152788
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,アクセサリー,244,122.0,roc_auc,0.7758667024993281
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,アンダーウェア,228,114.0,roc_auc,0.8206371191135735
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,インテリア,526,263.0,roc_auc,0.7661090951148635
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,カーディガン,2912,1456.0,roc_auc,0.712119139445719
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,キャップ,1584,792.0,roc_auc,0.7865763059891847
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,クラッチバッグ,5264,2632.0,roc_auc,0.7356793809646991
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,コスメ,1572,786.0,roc_auc,0.7449465519362377
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,コート,6724,3362.0,roc_auc,0.756539388858435
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,サングラス,2016,1008.0,roc_auc,0.7331664147140338
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,サンダル,7022,3511.0,roc_auc,0.7752930307084679
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ショルダーバッグ,9372,4686.0,roc_auc,0.7431609015439784
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ショートパンツ,2752,1376.0,roc_auc,0.7320685378921039
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ジャケット,4344,2172.0,roc_auc,0.7718563145881451
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,スカート,10548,5274.0,roc_auc,0.7415745331776191
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ストール,2954,1477.0,roc_auc,0.756400671272305
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,スニーカー,5912,2956.0,roc_auc,0.749923494518614
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,タンクトップ,3390,1695.0,roc_auc,0.7088170134266147
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ダウンジャケット,484,242.0,roc_auc,0.7684755139676251
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,チュニック,320,160.0,roc_auc,0.7409765625
